,thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,majority,elected,female,afam,latino,votepct,votepct_sq,dwnom1,meddist,majdist,deleg_size,speaker,chair,subchr,power,budget,seniority,sensq,state_leg,state_leg_prof,maj_leader,min_leader,south,south_dem,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,all_bills,all_aic,all_abc,all_pass,all_law,les,leslag
,6876,"Istook, Ernest",29392,108,2003,OK,5,0,1,1992,0,0,0,62,3844,0.58,0.325,0.08,5,0,0,1,1,0,6,36,1,0.25,0,0,1,0,2,2,2,2,1,5,0,1,1,0,0,0,0,0,0,7,2,3,3,1,2.372826,2.35531
,6877,"Jackson, Jesse",29585,108,2003,IL,2,1,0,1995,0,1,0,82,6724,-0.611,0.866,1.111,19,0,0,0,1,0,5,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016602,0.062428
,6878,"Jackson-Lee, Sheila",29573,108,2003,TX,18,1,0,1994,1,1,0,77,5929,-0.496,0.751,0.996,32,0,0,0,0,0,5,25,0,0,0,0,1,1,0,0,0,0,0,22,0,0,0,0,6,0,0,0,1,28,0,0,0,1,0.439291,0.465089
,6879,"Janklow, William",20348,108,2003,SD,1,0,1,2002,0,0,0,53,2809,0.342,0.087,0.158,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.083012,
,6880,"Jefferson, William",29120,108,2003,LA,2,1,0,1990,0,1,0,,,-0.4,0.655,0.9,7,0,0,0,1,0,7,49,1,0.185,0,0,1,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0.116217,0.143584
,6881,"Jenkins, William",29755,108,2003,TN,1,0,1,1996,0,0,0,100,10000,0.512,0.257,0.012,9,0,0,1,0,0,4,16,1,0.117,0,0,1,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0.551181,0.756816
,6882,"John, Christopher",29727,108,2003,LA,7,1,0,1996,0,0,0,,,-0.117,0.372,0.617,7,0,0,0,0,0,4,16,1,0.144,0,0,1,1,0,0,0,0,0,14,1,1,1,0,0,0,0,0,0,14,1,1,1,0,0.59115,0.486206
,6883,"Johnson, Eddie",39305,108,2003,TX,30,1,0,1992,1,1,0,74,5476,-0.498,0.753,0.998,32,0,0,0,0,0,6,36,1,0.21,0,0,1,1,0,0,0,0,0,6,0,0,0,0,2,0,1,1,1,8,0,1,1,1,0.209851,0.323522
,6884,"Johnson, Nancy",15028,108,2003,CT,5,0,1,1982,1,0,0,54,2916,0.199,0.056,0.301,5,0,0,1,1,0,11,121,1,0.2,0,0,0,0,0,0,0,0,0,23,3,3,0,0,0,0,0,0,0,23,3,3,0,0,1.040971,3.699603
,6885,"Johnson, Sam",29143,108,2003,TX,3,0,1,1991,0,0,0,74,5476,0.727,0.472,0.227,32,0,0,1,1,0,7,49,1,0.21,0,0,1,0,0,0,0,0,0,17,3,1,1,0,0,0,0,0,0,17,3,1,1,0,0.863569,0.669074
,6886,"Johnson, Timothy",20116,108,2003,IL,15,0,1,2000,0,0,0,65,4225,0.255,4.77E-09,0.245,19,0,0,0,0,0,2,4,1,0.236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016602,0.172042
,6887,"Jones, Stephanie",29930,108,2003,OH,11,1,0,1998,1,1,0,76,5776,-0.563,0.818,1.063,18,0,0,0,1,0,3,9,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.099615,0.081156
,6888,"Jones, Walter",29546,108,2003,NC,3,0,1,1994,0,0,0,91,8281,0.358,0.103,0.142,13,0,0,0,0,0,5,25,1,0.203,0,0,1,0,0,0,0,0,0,17,2,1,1,0,3,1,0,0,0,20,3,1,1,0,0.784486,0.910529
,6889,"Kanjorski, Paul",15104,108,2003,PA,11,1,0,1984,0,0,0,56,3136,-0.312,0.567,0.812,19,0,0,0,0,0,10,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0.086333,0.127977
,6890,"Kaptur, Marcy",15029,108,2003,OH,9,1,0,1982,1,0,0,74,5476,-0.399,0.654,0.899,18,0,0,0,1,0,11,121,0,0,0,0,0,0,0,0,0,0,0,21,0,1,1,1,0,0,0,0,0,21,0,1,1,1,0.866628,0.321869
,6891,"Keller, Ric",20112,108,2003,FL,8,0,1,2000,0,0,0,65,4225,0.546,0.291,0.046,25,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,7,3,2,1,0,0,0,0,0,0,7,3,2,1,0,0.805943,0.171677
,6892,"Kelly, Sue",29544,108,2003,NY,19,0,1,1994,1,0,0,70,4900,0.312,0.057,0.188,29,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,22,2,3,3,0,2,0,0,0,0,24,2,3,3,0,1.336735,0.85141
,6893,"Kennedy, Patrick",29564,108,2003,RI,1,1,0,1994,0,0,0,60,3600,-0.437,0.692,0.937,2,0,0,0,1,0,5,25,1,0.148,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1,1,1,1,1,20,1,1,1,1,0.444624,0.526697
,6894,"Kennedy, Mark",20121,108,2003,MN,6,0,1,2000,0,0,0,57,3249,0.613,0.358,0.113,8,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0.13614,0.320408
,6895,"Kildee, Dale",14430,108,2003,MI,5,1,0,1976,0,0,0,92,8464,-0.365,0.62,0.865,15,0,0,0,0,0,14,196,1,0.463,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.06641,0.078035
,6896,"Kilpatrick, Carolyn",29733,108,2003,MI,13,1,0,1996,1,1,0,92,8464,-0.53,0.785,1.03,15,0,0,0,1,0,4,16,1,0.516,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0.102935,0.046821
,6897,"Kind, Ron",29769,108,2003,WI,3,1,0,1996,0,0,0,63,3969,-0.301,0.556,0.801,8,0,0,0,0,1,4,16,0,0,0,1,0,0,0,0,0,0,0,16,0,1,1,0,0,0,0,0,0,16,0,1,1,0,0.513049,0.564241
,6898,"King, Peter",29375,108,2003,NY,3,0,1,1992,0,0,0,72,5184,0.356,0.101,0.144,29,0,0,1,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,33,2,4,3,0,2,1,1,1,1,35,3,5,4,1,1.753617,2.000686
,6899,"King, Steve",20325,108,2003,IA,5,0,1,2002,0,0,0,62,3844,0.762,0.507,0.262,5,0,0,0,0,0,1,1,1,0.164,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0.13614,
,6900,"Kingston, Jack",29338,108,2003,GA,1,0,1,1992,0,0,0,72,5184,0.62,0.365,0.12,13,0,0,1,1,0,6,36,1,0.133,1,0,1,0,2,2,2,2,1,5,3,2,1,1,1,1,1,1,1,8,6,5,4,3,3.214886,0.883609
,6901,"Kirk, Mark",20115,108,2003,IL,10,0,1,2000,0,0,0,69,4761,0.32,0.065,0.18,19,0,0,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.13282,0.486206
,6902,"Kleczka, Gerald",15082,108,2003,WI,4,1,0,1984,0,0,0,87,7569,-0.378,0.633,0.878,8,0,0,0,1,0,10,100,1,0.249,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.215832,0.187284
,6903,"Kline, John",20333,108,2003,MN,2,0,1,2002,0,0,0,53,2809,0.616,0.361,0.116,8,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,2,0,1,1,1,0.551181,
,6904,"Knollenberg, Joe",29365,108,2003,MI,9,0,1,1992,0,0,0,58,3364,0.439,0.184,0.061,15,0,0,1,1,0,6,36,0,0,0,0,0,0,2,2,2,2,2,4,0,0,0,0,0,0,0,0,0,6,2,2,2,2,2.649947,1.965859
,6905,"Kolbe, Jim",15105,108,2003,AZ,8,0,1,1984,0,0,0,63,3969,0.408,0.153,0.092,8,0,0,1,1,0,10,100,1,0.269,0,0,0,0,2,2,2,2,1,12,1,1,1,1,1,0,0,0,1,15,3,3,3,3,2.928349,3.058689
,6906,"Kucinich, Dennis",29748,108,2003,OH,10,1,0,1996,0,0,0,74,5476,-0.657,0.912,1.157,18,0,0,0,0,0,4,16,1,0.315,0,0,0,0,0,0,0,0,0,18,0,0,0,0,1,0,0,0,0,19,0,0,0,0,0.302165,0.327747
,6907,"LaHood, Ray",29517,108,2003,IL,18,0,1,1994,0,0,0,100,10000,0.322,0.067,0.178,19,0,0,0,1,0,5,25,1,0.302,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,1,1,0,7,0,1,1,0,0.125853,0.377689
,6908,"LaTourette, Steven",29553,108,2003,OH,14,0,1,1994,0,0,0,72,5184,0.293,0.038,0.207,18,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,12,5,5,2,0,4,1,1,1,1,16,6,6,3,1,1.714912,0.349409
,6909,"Lampson, Nick",29761,108,2003,TX,9,1,0,1996,0,0,0,59,3481,-0.113,0.368,0.613,32,0,0,0,0,0,4,16,0,0,0,0,1,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.099615,0.143584
,6910,"Langevin, James",20136,108,2003,RI,2,1,0,2000,0,0,0,76,5776,-0.381,0.636,0.881,2,0,0,0,0,0,2,4,1,0.113,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0.33205,0.405782
,6911,"Lantos, Tom",14837,108,2003,CA,12,1,0,1980,0,0,0,68,4624,-0.424,0.679,0.924,53,0,0,0,0,0,12,144,0,0,0,0,0,0,0,0,0,0,0,16,4,5,4,1,4,0,0,0,0,20,4,5,4,1,2.092747,1.423387
,6912,"Larsen, Rick",20145,108,2003,WA,2,1,0,2000,0,0,0,50,2500,-0.392,0.647,0.892,9,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,6,1,0,0,0,0.210921,1.068768
,6913,"Larson, John",29908,108,2003,CT,1,1,0,1998,0,0,0,67,4489,-0.433,0.688,0.933,5,0,0,0,0,0,3,9,1,0.178,0,0,0,0,0,0,0,0,0,20,1,0,0,0,1,1,1,1,1,21,2,1,1,1,0.572532,0.15607
,6914,"Latham, Tom",29522,108,2003,IA,4,0,1,1994,0,0,0,55,3025,0.421,0.166,0.079,5,0,0,0,1,0,5,25,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0.083012,0.741209
,6915,"Leach, James",14432,108,2003,IA,2,0,1,1976,0,0,0,52,2704,0.14,0.115,0.36,5,0,0,1,0,0,14,196,0,0,0,0,0,0,1,1,1,0,0,9,2,2,1,1,1,0,0,0,0,11,3,3,1,1,1.474343,1.139651
,6916,"Lee, Barbara",29778,108,2003,CA,9,1,0,1998,1,1,0,81,6561,-0.755,1.01,1.255,53,0,0,0,0,0,3,9,1,0.57,0,0,0,0,0,0,0,0,0,14,1,1,1,0,2,0,0,0,0,16,1,1,1,0,0.597791,0.190405
,6917,"Levin, Sander",15033,108,2003,MI,12,1,0,1982,0,0,0,68,4624,-0.392,0.647,0.892,15,0,0,0,1,0,11,121,1,0.463,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,14,0,0,0,0,0.219153,0.187284
,6918,"Lewis, Jerry",14644,108,2003,CA,41,0,1,1978,0,0,0,67,4489,0.421,0.166,0.079,53,0,0,1,1,0,13,169,1,0.526,0,0,0,0,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,3,2,2,2,2,2.60014,2.77755
,6919,"Lewis, Ron",29352,108,2003,KY,2,0,1,1994,0,0,0,70,4900,0.519,0.264,0.019,6,0,0,0,1,0,5,25,0,0,0,0,1,0,0,0,0,0,0,12,0,0,0,0,1,1,1,1,1,13,1,1,1,1,0.328407,0.941199
,6920,"Lewis, John",15431,108,2003,GA,5,1,0,1986,0,1,0,100,10000,-0.66,0.915,1.16,13,0,0,0,1,1,9,81,0,0,0,1,1,1,0,0,0,0,0,7,1,2,2,2,1,0,0,0,0,8,1,2,2,2,1.266796,0.715873
,6921,"Linder, John",29341,108,2003,GA,7,0,1,1992,0,0,0,79,6241,0.676,0.421,0.176,13,0,0,1,1,0,6,36,1,0.133,0,0,1,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0.39192,0.246955
,6922,"Lipinski, William",15036,108,2003,IL,3,1,0,1982,0,0,0,100,10000,-0.191,0.446,0.691,19,0,0,0,0,0,11,121,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,1,1,5,0,1,1,1,0.173326,0.57397
,6923,"LoBiondo, Frank",29539,108,2003,NJ,2,0,1,1994,0,0,0,69,4761,0.261,0.006,0.239,13,0,0,1,0,0,5,25,1,0.255,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.182627,0.156548
,6924,"Lofgren, Zoe",29504,108,2003,CA,16,1,0,1994,1,0,0,67,4489,-0.459,0.714,0.959,53,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0.215832,0.70194
,6925,"Lowey, Nita",15612,108,2003,NY,18,1,0,1988,1,0,0,92,8464,-0.426,0.681,0.926,29,0,0,0,1,0,8,64,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,1,0,0,0,0,39,0,0,0,0,0.634215,0.405782
,6926,"Lucas, Frank",29393,108,2003,OK,3,0,1,1994,0,0,0,76,5776,0.478,0.223,0.022,5,0,0,1,0,0,5,25,1,0.25,0,0,1,0,0,0,0,0,0,5,2,1,1,1,0,0,0,0,0,5,2,1,1,1,0.8236,0.323529
,6927,"Lucas, Ken",29916,108,2003,KY,4,1,0,1998,0,0,0,51,2601,-0.052,0.307,0.552,6,0,0,0,0,0,3,9,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0.06641,0.015607
,6928,"Lynch, Stephen",20119,108,2003,MA,9,1,0,2001,0,0,0,100,10000,-0.382,0.637,0.882,10,0,0,0,0,0,2,4,1,0.332,0,0,0,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,9,0,0,0,1,0.419989,0.093642
,6929,"Majette, Denise",20318,108,2003,GA,4,1,0,2002,1,1,0,77,5929,-0.391,0.646,0.891,13,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0.236307,
,6930,"Maloney, Carolyn",29379,108,2003,NY,14,1,0,1992,1,0,0,75,5625,-0.432,0.687,0.932,29,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0.813521,0.702315
,6931,"Manzullo, Donald",29349,108,2003,IL,16,0,1,1992,0,0,0,71,5041,0.61,0.355,0.11,19,0,1,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,11,2,5,4,3,0,0,0,0,0,11,2,5,4,3,2.314974,1.859775
,6932,"Markey, Edward",14435,108,2003,MA,7,1,0,1976,0,0,0,100,10000,-0.6,0.855,1.1,10,0,0,0,0,0,14,196,1,0.386,0,0,0,0,0,0,0,0,0,23,1,0,0,0,2,0,0,0,0,25,1,0,0,0,0.499804,0.374568
,6933,"Marshall, Jim",20317,108,2003,GA,3,1,0,2002,0,0,0,51,2601,-0.125,0.38,0.625,13,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,6934,"Matheson, Jim",20140,108,2003,UT,2,1,0,2000,0,0,0,49,2401,-0.154,0.409,0.654,3,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0.099615,0.311952
,6935,"Matsui, Robert",14649,108,2003,CA,5,1,0,1978,0,0,0,70,4900,-0.399,0.654,0.899,53,0,0,0,1,0,13,169,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016602,0.218498
,6936,"McCarthy, Carolyn",29744,108,2003,NY,4,1,0,1996,1,0,0,56,3136,-0.313,0.568,0.813,29,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0.249037,0.629791
,6937,"McCarthy, Karen",29535,108,2003,MO,5,1,0,1994,1,0,0,66,4356,-0.429,0.684,0.929,9,0,0,0,0,0,5,25,1,0.297,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,2,1,1,1,1,0.662487,0.265319
,6938,"McCollum, Betty",20122,108,2003,MN,4,1,0,2000,1,0,0,62,3844,-0.476,0.731,0.976,8,0,0,0,0,0,2,4,1,0.179,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0.119538,0.062428
,6939,"McCotter, Thaddeus",20332,108,2003,MI,11,0,1,2002,0,0,0,57,3249,0.41,0.155,0.09,15,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0.049807,
,6940,"McCrery, Jim",15451,108,2003,LA,4,0,1,1988,0,0,0,,,0.47,0.215,0.03,7,0,0,1,1,0,8,64,0,0,0,0,1,0,2,1,2,1,0,8,0,0,0,0,0,0,0,0,0,10,1,2,1,0,1.133457,0.918852
,6941,"McDermott, Jim",15613,108,2003,WA,7,1,0,1988,0,0,0,74,5476,-0.834,1.089,1.334,9,0,0,0,1,0,8,64,1,0.23,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.19923,0.218498
,6942,"McGovern, James",29729,108,2003,MA,3,1,0,1996,0,0,0,100,10000,-0.591,0.846,1.091,10,0,0,0,1,0,4,16,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,0,12,1,0,0,0,0.310536,0.386234
,6943,"McHugh, John",39316,108,2003,NY,23,0,1,1992,0,0,0,100,10000,0.286,0.031,0.214,29,0,0,1,0,0,6,36,1,0.659,0,0,0,0,1,1,1,0,0,13,3,3,1,0,0,0,0,0,0,14,4,4,1,0,1.48657,0.078035
,6944,"McInnis, Scott",29326,108,2003,CO,3,0,1,1992,0,0,0,66,4356,0.545,0.29,0.045,7,0,0,1,1,0,6,36,1,0.3,0,0,0,0,1,1,1,1,1,19,3,0,0,0,2,0,1,1,1,22,4,2,2,2,2.05137,1.773685
,6945,"McIntyre, Mike",29746,108,2003,NC,7,1,0,1996,0,0,0,71,5041,-0.175,0.43,0.675,13,0,0,0,0,0,4,16,0,0,0,0,1,1,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,9,3,0,0,0,0.483341,0.278647
,6946,"McKeon, Howard",29315,108,2003,CA,25,0,1,1992,0,0,0,65,4225,0.531,0.276,0.031,53,0,0,1,0,0,6,36,0,0,0,0,0,0,1,1,1,1,0,11,3,2,2,2,1,1,0,0,0,13,5,3,3,2,2.328714,1.012431
,6947,"McNulty, Michael",15614,108,2003,NY,21,1,0,1988,0,0,0,75,5625,-0.447,0.702,0.947,29,0,0,0,1,0,8,64,1,0.659,0,0,0,0,0,0,0,0,0,8,1,0,0,0,4,1,2,2,1,12,2,2,2,1,0.432746,0.380623
,6948,"Meehan, Martin",29358,108,2003,MA,5,1,0,1992,0,0,0,60,3600,-0.463,0.718,0.963,10,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0.182627,0.120559
,6949,"Meek, Kendrick",20358,108,2003,FL,17,1,0,2002,0,1,0,100,10000,-0.39,0.645,0.89,25,0,0,0,0,1,1,1,1,0.249,0,0,1,1,0,0,0,0,0,6,0,0,0,0,1,1,1,0,0,7,1,1,0,0,0.146876,
,6950,"Meeks, Gregory",29776,108,2003,NY,6,1,0,1998,0,1,0,97,9409,-0.452,0.707,0.952,29,0,0,0,0,0,3,9,1,0.515,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,1,1,14,1,1,1,1,0.345009,0.078035
,6951,"Menendez, Robert",29373,108,2003,NJ,13,1,0,1992,0,0,1,78,6084,-0.397,0.652,0.897,13,0,0,0,0,0,6,36,1,0.255,0,1,0,0,0,0,0,0,0,8,1,1,1,0,1,0,0,0,0,9,1,1,1,0,0.494855,0.255545
,6952,"Mica, John",29331,108,2003,FL,7,0,1,1992,0,0,0,60,3600,0.552,0.297,0.052,25,0,0,1,0,0,6,36,1,0.255,0,0,1,0,0,0,0,0,0,7,3,2,2,1,1,0,0,0,0,8,3,2,2,1,1.218841,0.612336
,6953,"Michaud, Michael",20328,108,2003,ME,2,1,0,2002,0,0,0,52,2704,-0.359,0.614,0.859,2,0,0,0,0,0,1,1,1,0.098,0,0,0,0,0,0,0,0,0,17,2,0,0,0,1,0,0,0,0,18,2,0,0,0,0.508175,
,6954,"Millender-McDonald, Juanita",29586,108,2003,CA,37,1,0,1996,1,1,0,73,5329,-0.451,0.706,0.951,53,0,0,0,0,0,4,16,1,0.57,0,0,0,0,0,0,0,0,0,32,1,0,0,0,1,1,1,1,1,33,2,1,1,1,0.771762,0.265319
,6955,"Miller, Candice",20331,108,2003,MI,10,0,1,2002,1,0,0,63,3969,0.398,0.143,0.102,15,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,1,1,1,0,0,0,0,0,0,6,1,1,1,0,0.45833,
,6956,"Miller, Jeff",20110,108,2003,FL,1,0,1,2001,0,0,0,75,5625,0.747,0.492,0.247,25,0,0,0,0,0,2,4,1,0.249,0,0,1,0,0,0,0,0,0,9,0,0,0,0,2,1,1,1,1,11,1,1,1,1,0.28192,0.193117
,6957,"Miller, Gary",29905,108,2003,CA,42,0,1,1998,0,0,0,68,4624,0.613,0.358,0.113,53,0,0,0,0,0,3,9,1,0.57,0,0,0,0,0,0,0,0,0,8,4,3,2,0,0,0,0,0,0,8,4,3,2,0,1.181261,1.526338
,6958,"Miller, George",14256,108,2003,CA,7,1,0,1974,0,0,0,71,5041,-0.706,0.961,1.206,53,0,0,0,0,0,15,225,0,0,0,0,0,0,0,0,0,0,0,25,2,1,1,1,0,0,0,0,0,25,2,1,1,1,1.15565,1.273304
,6959,"Miller, Brad",20341,108,2003,NC,13,1,0,2002,0,0,0,55,3025,-0.38,0.635,0.88,13,0,0,0,0,0,1,1,1,0.149,0,0,1,1,0,0,0,0,0,2,1,1,1,1,1,1,1,1,1,3,2,2,2,2,0.791664,
,6960,"Mollohan, Alan",15083,108,2003,WV,1,1,0,1982,0,0,0,100,10000,-0.271,0.526,0.771,3,0,0,0,1,0,11,121,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.016602,0.031214
,6961,"Moore, Dennis",29915,108,2003,KS,3,1,0,1998,0,0,0,50,2500,-0.28,0.535,0.78,4,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,2,1,1,1,1,14,1,1,1,1,0.331727,0.280926
,6962,"Moran, James",29149,108,2003,VA,8,1,0,1990,0,0,0,60,3600,-0.32,0.575,0.82,11,0,0,0,1,1,7,49,0,0,0,0,1,1,0,0,0,0,0,11,1,1,0,0,1,0,1,1,1,12,1,2,1,1,0.509247,0.405737
,6963,"Moran, Jerry",29722,108,2003,KS,1,0,1,1996,0,0,0,91,8281,0.449,0.194,0.051,4,0,0,1,0,0,4,16,1,0.067,0,0,0,0,0,0,0,0,0,13,1,1,1,1,0,0,0,0,0,13,1,1,1,1,0.845114,1.597497
,6964,"Murphy, Tim",20346,108,2003,PA,18,0,1,2002,0,0,0,60,3600,0.317,0.062,0.183,19,0,0,0,0,0,1,1,1,0.283,0,0,0,0,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,3,0,1,1,0,0.297217,
,6965,"Murtha, John",14072,108,2003,PA,12,1,0,1974,0,0,0,73,5329,-0.221,0.476,0.721,19,0,0,0,1,0,15,225,1,0.345,0,0,0,0,0,0,0,0,0,4,2,2,2,2,0,0,0,0,0,4,2,2,2,2,1.324974,1.560452
,6966,"Musgrave, Marilyn",20311,108,2003,CO,4,0,1,2002,1,0,0,55,3025,0.663,0.408,0.163,7,0,0,0,0,0,1,1,1,0.172,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0.13282,
,6967,"Myrick, Sue",29549,108,2003,NC,9,0,1,1994,1,0,0,72,5184,0.679,0.424,0.179,13,0,0,0,1,0,5,25,0,0,0,0,1,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0.298845,0.515031
,6968,"Nadler, Jerrold",29377,108,2003,NY,8,1,0,1992,0,0,0,76,5776,-0.558,0.813,1.058,29,0,0,0,0,0,6,36,1,0.659,0,0,0,0,0,0,0,0,0,30,0,0,0,0,1,1,1,1,1,31,1,1,1,1,0.627251,1.031134
,6969,"Napolitano, Grace",29903,108,2003,CA,38,1,0,1998,1,0,1,71,5041,-0.461,0.716,0.961,53,0,0,0,0,0,3,9,1,0.57,0,0,0,0,0,0,0,0,0,2,1,1,1,1,0,0,0,0,0,2,1,1,1,1,0.662487,0.031214
,6970,"Neal, Richard",15616,108,2003,MA,2,1,0,1988,0,0,0,100,10000,-0.477,0.732,0.977,10,0,0,0,1,1,8,64,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,1,1,1,8,0,1,1,1,0.223133,0.296533
,6971,"Nethercutt, George",29581,108,2003,WA,5,0,1,1994,0,0,0,63,3969,0.403,0.148,0.097,9,0,0,0,1,0,5,25,0,0,0,0,0,0,0,0,0,0,0,19,5,4,4,2,0,0,0,0,0,19,5,4,4,2,2.402747,0.714433
,6972,"Neugebauer, Randy",20353,108,2003,TX,19,0,1,2003,0,0,0,,,0.701,0.446,0.201,32,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,6,2,2,2,0,1,0,0,0,0,7,2,2,2,0,0.820366,
,6973,"Ney, Robert",29552,108,2003,OH,18,0,1,1994,0,0,0,100,10000,0.345,0.09,0.155,18,0,1,1,0,0,5,25,1,0.329,0,0,0,0,0,0,0,0,0,11,2,5,5,4,0,0,0,0,0,11,2,5,5,4,2.724552,2.559853
,6974,"Northup, Anne",29725,108,2003,KY,3,0,1,1996,1,0,0,52,2704,0.419,0.164,0.081,6,0,0,0,1,0,4,16,1,0.087,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,6975,"Norton, Eleanor",,108,2003,DC,1,,0,1990,1,1,0,,,,,,1,0,0,0,0,0,7,49,0,,0,0,0,0,0,0,0,0,0,23,0,1,1,1,1,0,1,1,0,24,0,2,2,1,0.952635,
,6976,"Norwood, Charles",29513,108,2003,GA,9,0,1,1994,0,0,0,73,5329,0.673,0.418,0.173,13,0,0,0,0,0,5,25,0,0,0,0,1,0,0,0,0,0,0,15,7,4,4,0,2,0,0,0,0,17,7,4,4,0,2.024457,0.046821
